Partition,Algorithm,BlendWeight,User,TestTime,NAttempted,NGood,Coverage,RMSE,Predict.nDCG,Predict.nDCG.Raw,TopN.nDCG,AvgPrec,Rank,RecipRank
1,ii,,42660,0.28,5,5,1.0,0.6562578358765162,0.9610411663915824,9.10426897461019,0.0,0.0,,0.0
1,ii,,43354,0.377,5,5,1.0,0.5307256465140237,1.0,12.10426897461019,0.0,0.0,,0.0
1,ii,,44194,0.111,5,5,1.0,0.7528626136752788,0.997264210805858,12.635072130432615,0.0,0.0,,0.0
1,ii,,45120,0.28400000000000003,5,5,1.0,0.609480702894657,0.9769778401691801,15.662016721114163,0.0,0.0,,0.0
1,ii,,45182,0.225,5,5,1.0,0.6401827316744021,1.0,13.819607253646886,0.1809023913715254,0.25,4,0.25
1,ii,,45371,0.129,5,5,1.0,1.6840768621988347,0.9361491874288036,11.396298648830369,0.06191138579640812,0.04,25,0.04
1,ii,,46809,0.298,5,5,1.0,0.19672763141899738,0.9862958337928599,13.281086967542706,0.0,0.0,,0.0
1,ii,,47866,0.395,5,5,1.0,0.4562992995864929,0.9696827169991997,11.804522170108255,0.0,0.0,,0.0
1,ii,,50898,0.433,5,5,1.0,0.34665843347986136,1.0,14.00028381172028,0.0813091547852622,0.047619047619047616,21,0.047619047619047616
1,ii,,53407,0.532,5,5,1.0,1.5130428485992573,1.0,7.846268032608155,0.0,0.0,,0.0
1,ii,,53834,0.91,5,5,1.0,0.5566939140531456,1.0,12.819607253646886,0.09181596156140813,0.05263157894736842,19,0.05263157894736842
1,ii,,53859,0.58,5,5,1.0,0.7078106785688815,0.9423596349503127,13.961763525616098,0.0,0.0,,0.0
1,ii,,56222,0.486,5,5,1.0,0.2970191581015582,1.0,12.75028381172028,0.12136288507678232,0.16666666666666666,6,0.16666666666666666
1,ii,,56392,0.367,5,5,1.0,0.8207395710162655,0.9177896646965249,12.711763525616098,0.0,0.0,,0.0
1,ii,,57147,0.398,5,5,1.0,0.7777868702362616,0.9342753953470011,12.846551844328435,0.0,0.0,,0.0
1,ii,,57171,0.687,5,5,1.0,0.9524069195813025,0.9813707184681614,13.169733851395918,0.0,0.0,,0.0
1,ii,,57916,0.28800000000000003,5,5,1.0,0.37382310799058355,0.9975296481987828,13.9964252465794,0.08240696589980936,0.09090909090909091,11,0.09090909090909091
1,ii,,57937,0.877,5,5,1.0,0.5943301525685862,1.0,17.37735500015086,0.061959452124568756,0.04,25,0.04
1,ii,,58265,0.737,5,5,1.0,0.60298173361117,0.9774938279780683,12.531086967542706,0.0,0.0,,0.0
1,ii,,58579,0.298,5,5,1.0,0.29542037850041336,1.0,15.7464252465794,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,359,5.481,5,5,1.0,0.5222440976967382,0.9691068614378588,13.631213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,359,5.506,5,5,1.0,0.5375026098674337,0.9691068614378588,13.631213565291738,0.0,0.0,,0.0
1,ii,,59163,0.47400000000000003,5,5,1.0,0.665365087727182,0.971686092166389,12.66587528625504,0.07854517663093599,0.06666666666666667,15,0.06666666666666667
1,ii,,61305,0.545,5,5,1.0,0.331186898135003,0.9830864942105431,14.531086967542706,0.3382701157891387,1.0,1,1.0
1,ii,,62716,0.41100000000000003,5,5,1.0,0.38539685781637006,0.9954159738026584,14.215622090756977,0.07812933183170062,0.08333333333333333,12,0.08333333333333333
1,ii,,63200,0.616,5,5,1.0,0.8568555246734306,0.9359993466314364,15.361636927867066,0.0,0.0,,0.0
1,ii,,63615,0.401,5,5,1.0,1.303183720315499,0.9827042231722184,14.204395572359223,0.0,0.0,,0.0
1,ii,,64150,0.7030000000000001,5,5,1.0,0.31493346080188217,0.9948531800506042,12.654015779112127,0.39309781077276656,1.0,1,1.0
5,lucene-svd-blend,1.0,1447,3.0180000000000002,5,5,1.0,0.5724787933693862,0.9759708169126465,10.154015779112127,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,1447,3.031,5,5,1.0,0.561227189817912,0.9759708169126465,10.154015779112127,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,2702,0.177,5,5,1.0,0.494715056754281,0.9873308865091233,14.381213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,2702,0.191,5,5,1.0,0.4848096464886328,0.9873308865091233,14.381213565291738,0.0,0.0,,0.0
1,ii,,64986,0.34500000000000003,5,5,1.0,1.9764196976677895,0.813273704757361,8.98070717429561,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,4215,0.232,5,5,1.0,0.9170021744675705,1.0,13.138930695573494,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,4215,0.203,5,5,1.0,0.9085491704518206,1.0,13.138930695573494,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,5475,0.171,5,5,1.0,0.5011979167261893,0.9875154565006291,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,5475,0.17400000000000002,5,5,1.0,0.4897929626278001,0.9875154565006291,14.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,6116,0.149,5,5,1.0,0.6821565580864012,0.9798037790665874,12.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,6116,0.14400000000000002,5,5,1.0,0.665133396082184,0.9798037790665874,12.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,6988,0.169,5,5,1.0,0.5153374427492889,0.9919702672058219,12.369354058148824,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,6988,0.164,5,5,1.0,0.5625936432692701,0.9919702672058219,12.369354058148824,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,9745,0.125,5,5,1.0,0.5647081374402031,1.0,15.700537007218344,0.0,0.0,,0.0
1,ii,,65670,0.72,5,5,1.0,0.36498471354799517,0.9847980742421107,11.954395572359223,0.08654783246533229,0.07142857142857142,14,0.07142857142857142
5,lucene-svd-blend,0.9,9745,0.138,5,5,1.0,0.6002621060644351,1.0,15.700537007218344,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,11406,0.138,5,5,1.0,0.5676967847089279,0.9692955844584774,14.81189012336513,0.32720185485627346,1.0,1,1.0
5,lucene-svd-blend,0.9,11406,0.145,5,5,1.0,0.5651039443465955,0.9692955844584774,14.81189012336513,0.32720185485627346,1.0,1,1.0
5,lucene-svd-blend,1.0,11513,0.168,5,5,1.0,0.49421948653574355,1.0,14.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,11513,0.187,5,5,1.0,0.4777584976254364,1.0,14.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,12721,0.065,5,5,1.0,1.3555848356264601,0.9719982982290033,10.426817992932515,0.0,0.0,,0.0
1,ii,,65874,0.34800000000000003,5,5,1.0,0.3379375215291743,0.9841233806349599,15.4964252465794,0.2003406308706525,0.3333333333333333,3,0.3333333333333333
5,lucene-svd-blend,0.9,12721,0.059000000000000004,5,5,1.0,1.3681783464832522,0.9719982982290033,10.426817992932515,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,12947,0.15,5,5,1.0,0.47500271169394837,0.9731590815519052,13.381213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,12947,0.154,5,5,1.0,0.4551833056738592,0.9731590815519052,13.381213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,13340,0.065,5,5,1.0,1.0498556966535264,0.9672225770943947,15.777228402401827,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,13340,0.054,5,5,1.0,1.0279985836807182,0.9672225770943947,15.777228402401827,0.0,0.0,,0.0
1,ii,,66092,0.374,5,5,1.0,0.3217498736759803,1.0,17.37735500015086,0.06657463496537605,0.05,20,0.05
5,lucene-svd-blend,1.0,13565,0.257,5,5,1.0,0.428054056149375,0.9904172666740106,13.930960369793672,0.07174145019409346,0.045454545454545456,22,0.045454545454545456
5,lucene-svd-blend,0.9,13565,0.262,5,5,1.0,0.4098079557178052,0.9904172666740106,13.930960369793672,0.0728376527851293,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,1.0,13814,0.125,5,5,1.0,0.5129676603032426,0.9978078698566161,15.777228402401827,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,13814,0.098,5,5,1.0,0.5165087065782038,0.9936676389117405,15.711763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,16337,0.064,5,5,1.0,1.0351710584119371,0.9911692903376826,15.56189012336513,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,16337,0.07100000000000001,5,5,1.0,1.0391590890780693,0.9911692903376826,15.56189012336513,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,17022,0.181,5,5,1.0,0.541512257084997,0.9907462141771882,14.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,17022,0.176,5,5,1.0,0.5378657725515879,0.9907462141771882,14.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,17039,0.085,5,5,1.0,0.570737381733919,1.0,16.56189012336513,0.06873317205980042,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,0.9,17039,0.099,5,5,1.0,0.5691563235249478,1.0,16.56189012336513,0.07106945874327737,0.05263157894736842,19,0.05263157894736842
5,lucene-svd-blend,1.0,17318,0.201,5,5,1.0,0.7530142887034001,0.9627988536472591,12.550030616222216,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,17318,0.186,5,5,1.0,0.749944024472407,0.9627988536472591,12.550030616222216,0.0,0.0,,0.0
1,ii,,66362,0.789,5,5,1.0,0.842524683792142,0.9822574006905584,12.135072130432615,0.28330288155398,1.0,1,1.0
5,lucene-svd-blend,1.0,18675,0.167,5,5,1.0,0.5441010823949296,0.9720079397184095,12.815748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,18675,0.188,5,5,1.0,0.5406421760074901,0.9620775982994201,12.684818934934553,0.0,0.0,,0.0
1,ii,,66402,0.185,5,5,1.0,1.7450331131465082,0.7544005635446058,9.912016721114163,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,19517,0.07,5,5,1.0,0.38632055185564085,0.9959242108940529,15.9964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,19517,0.062,5,5,1.0,0.39304669535393716,0.9959242108940529,15.9964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,21058,0.139,5,5,1.0,0.8270612912071182,0.9413414559938666,13.946678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,21058,0.14200000000000002,5,5,1.0,0.7842522335344396,0.9413414559938666,13.946678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,22074,0.156,5,5,1.0,0.4576402671406883,0.9848553249580755,12.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,22074,0.167,5,5,1.0,0.44552198366276075,0.9848553249580755,12.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,22245,0.09,5,5,1.0,0.9802743201544323,0.9475353162334479,10.838550902326398,0.0,0.0,,0.0
1,ii,,68037,0.427,5,5,1.0,0.5889691595628623,1.0,13.50028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,22245,0.088,5,5,1.0,0.9403070821957207,0.9475353162334479,10.838550902326398,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,24389,0.13,5,5,1.0,1.3600513896728594,0.924068321252065,12.169733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,24389,0.133,5,5,1.0,1.344404076914576,0.924068321252065,12.169733851395918,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,24797,0.185,5,5,1.0,0.6803231880237395,0.9750893286469643,14.446678442077467,0.06054201618350688,0.045454545454545456,22,0.045454545454545456
5,lucene-svd-blend,0.9,24797,0.17400000000000002,5,5,1.0,0.6853648298684993,0.9750893286469643,14.446678442077467,0.06605148271933765,0.058823529411764705,17,0.058823529411764705
5,lucene-svd-blend,1.0,24884,0.17200000000000001,5,5,1.0,0.46435414274752534,0.9925833709020172,13.40015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,24884,0.17500000000000002,5,5,1.0,0.4731158392928817,0.9925833709020172,13.40015721397125,0.0,0.0,,0.0
1,ii,,69335,0.5630000000000001,5,5,1.0,0.4426394691262825,0.9759025657880167,14.946678442077467,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,25411,0.192,5,5,1.0,0.5553411192794354,0.9866468619673997,13.635072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,25411,0.176,5,5,1.0,0.5606039375859565,0.9866468619673997,13.635072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,25645,0.105,5,5,1.0,0.7646531614247178,0.9907462141771882,14.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,25645,0.098,5,5,1.0,0.7313436382204116,0.9907462141771882,14.430960369793672,0.0,0.0,,0.0
1,ii,,69498,0.358,5,5,1.0,0.6044832087045288,0.987050424703647,14.065748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,26222,0.184,5,5,1.0,0.464785180387738,1.0,11.684818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,26222,0.18,5,5,1.0,0.44890210859006796,1.0,11.684818934934553,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,27456,0.123,5,5,1.0,0.8287428843519603,0.9360330404311624,12.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,27456,0.127,5,5,1.0,0.819026944612344,0.9360330404311624,12.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,28176,0.14300000000000002,5,5,1.0,0.7846302619387711,0.997676185922844,14.881213565291738,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,28176,0.138,5,5,1.0,0.7868239301034156,0.997676185922844,14.881213565291738,0.0,0.0,,0.0
1,ii,,70835,0.372,5,5,1.0,0.9646477389525259,0.9266596144741301,13.90015721397125,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,30516,0.114,5,5,1.0,0.2890912390771926,1.0,13.135072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,30516,0.105,5,5,1.0,0.29389531525645224,1.0,13.135072130432615,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,31273,0.179,5,5,1.0,1.243621806002986,0.8933350239482922,12.627355000150859,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,31273,0.17500000000000002,5,5,1.0,1.2165152190924775,0.8794408868299997,12.430960369793672,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,31362,0.15,5,5,1.0,0.25764244136233416,1.0,13.565748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,31362,0.156,5,5,1.0,0.2518959660471432,1.0,13.565748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,32215,0.094,5,5,1.0,0.5816314360065805,0.9645543931907231,15.492566681438523,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,32215,0.093,5,5,1.0,0.5702473680767167,0.9645543931907231,15.492566681438523,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,33173,0.088,5,5,1.0,0.7230945667355501,0.9661271703623366,13.830833772044642,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,33173,0.095,5,5,1.0,0.7096916441926372,0.9661271703623366,13.830833772044642,0.0,0.0,,0.0
1,ii,,71680,0.643,5,5,1.0,0.6373355145355788,0.9410354496064371,12.031086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,34156,0.181,5,5,1.0,0.6263582631789275,0.9621236013632298,14.461763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,34156,0.19,5,5,1.0,0.6655918862541028,0.9621236013632298,14.461763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,34739,0.1,5,5,1.0,1.3580670631388467,0.9822121309444649,13.804522170108255,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,34739,0.095,5,5,1.0,1.3660527148359005,0.9953420773759949,13.989057293322526,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,35050,0.165,5,5,1.0,0.5467993006420773,0.9919702672058219,12.369354058148824,0.06996419434112418,0.041666666666666664,24,0.041666666666666664
5,lucene-svd-blend,0.9,35050,0.501,5,5,1.0,0.5486541236799977,0.9919702672058219,12.369354058148824,0.08019580186180543,0.0625,16,0.0625
5,lucene-svd-blend,0.9,35246,0.14,5,5,1.0,0.8804402864054068,1.0,11.823465818787767,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,35246,0.14400000000000002,5,5,1.0,0.9068005852782541,1.0,11.823465818787767,0.0,0.0,,0.0
1,ii,,72766,0.9390000000000001,5,5,1.0,1.2705789161486924,0.8885596900115591,8.034945532683583,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,35259,0.131,5,5,1.0,0.8395250048093789,0.9667359550270999,12.973339221038733,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,35259,0.137,5,5,1.0,0.8180266247403524,0.9667359550270999,12.973339221038733,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,35823,0.064,5,5,1.0,1.982277017123969,0.9803430533529776,15.558031558224252,0.09939040147089166,0.1111111111111111,9,0.1111111111111111
5,lucene-svd-blend,1.0,35823,0.063,5,5,1.0,2.093660171910819,0.9803430533529776,15.558031558224252,0.09107279844140218,0.09090909090909091,11,0.09090909090909091
5,lucene-svd-blend,0.9,36624,0.065,5,5,1.0,0.5073518694165877,0.985403467143771,16.87735500015086,0.07909189600355591,0.1,10,0.1
5,lucene-svd-blend,1.0,36624,0.067,5,5,1.0,0.5280936082296136,0.985403467143771,16.87735500015086,0.07100172180189104,0.07692307692307693,13,0.07692307692307693
5,lucene-svd-blend,0.9,36724,0.094,5,5,1.0,0.7856295709891258,0.960820312809477,13.961763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,36724,0.088,5,5,1.0,0.7861256387841362,0.960820312809477,13.961763525616098,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,38256,0.045,5,5,1.0,0.529973379958905,0.995574875922354,15.596551844328435,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,38256,0.051000000000000004,5,5,1.0,0.5196193759383271,1.0,15.66587528625504,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,38605,0.147,5,5,1.0,0.8101457881075601,0.9740171804883604,13.83532532593068,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,38605,0.148,5,5,1.0,0.7987048277386105,0.9740171804883604,13.83532532593068,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,41240,0.046,5,5,1.0,1.357295673938692,0.9648744413337533,11.953762583614063,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,41240,0.058,5,5,1.0,1.3354748918846773,0.9648744413337533,11.953762583614063,0.0,0.0,,0.0
1,ii,,72971,0.531,5,5,1.0,0.5803694948614995,0.9713762808941785,14.877355000150859,0.06689298316217188,0.047619047619047616,21,0.047619047619047616
5,lucene-svd-blend,1.0,41486,0.152,5,5,1.0,1.3608931708548504,0.8257347811747762,9.969480655897856,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,41486,0.161,5,5,1.0,1.3920858699892584,0.8257347811747762,9.969480655897856,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,41557,0.095,5,5,1.0,0.4754723358460296,0.9636371141973218,13.25028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,41557,0.079,5,5,1.0,0.45712925905944585,0.9636371141973218,13.25028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,42015,0.046,5,5,1.0,0.9750585494928627,0.9766107640539968,10.43867750007543,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,42015,0.039,5,5,1.0,0.9393377302282357,0.9766107640539968,10.43867750007543,0.0,0.0,,0.0
1,ii,,73680,0.395,5,5,1.0,0.49242169851878315,0.9857630617514371,13.865495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,42124,0.152,5,5,1.0,0.834324125240451,0.9375215674344484,11.254142376861159,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,42124,0.164,5,5,1.0,0.7647247788667675,0.9375215674344484,11.254142376861159,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,42245,0.158,5,5,1.0,0.5931536469525143,1.0,12.388930695573494,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,42245,0.159,5,5,1.0,0.6001196869903154,1.0,12.388930695573494,0.0,0.0,,0.0
1,ii,,73773,0.28300000000000003,5,5,1.0,1.2968656983648807,0.9390721598046794,12.10363598586503,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,42367,0.11,5,5,1.0,0.4724322276723236,0.9827955058999777,14.281086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,42367,0.11,5,5,1.0,0.46883099309276455,0.9827955058999777,14.281086967542706,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,43829,0.115,5,5,1.0,0.45543140255337866,1.0,13.25028381172028,0.3018803262509651,1.0,1,1.0
5,lucene-svd-blend,0.9,43829,0.14100000000000001,5,5,1.0,0.46387670753098315,1.0,13.25028381172028,0.3018803262509651,1.0,1,1.0
5,lucene-svd-blend,1.0,44086,0.16,5,5,1.0,1.1151375908936598,0.9210421689971561,11.08469233718552,0.05455976811941319,0.07142857142857142,14,0.07142857142857142
5,lucene-svd-blend,0.9,44086,0.125,5,5,1.0,1.1077586748071429,0.9210421689971561,11.08469233718552,0.05455976811941319,0.07142857142857142,14,0.07142857142857142
5,lucene-svd-blend,1.0,45252,0.076,5,5,1.0,0.5660093464713916,0.9815712346041159,13.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,45252,0.073,5,5,1.0,0.5745359343885239,0.9815712346041159,13.315748688506009,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,45537,0.10300000000000001,5,5,1.0,0.5202619700404694,0.9922798298246815,12.869354058148824,0.08028092927109082,0.05,20,0.05
5,lucene-svd-blend,0.9,45537,0.101,5,5,1.0,0.5212459266087786,0.9922798298246815,12.869354058148824,0.0911310899045054,0.07142857142857142,14,0.07142857142857142
1,ii,,74546,0.525,5,5,1.0,1.279154876146291,0.9435390352421842,12.33532532593068,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,45854,0.115,5,5,1.0,0.3608210475179368,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,45854,0.109,5,5,1.0,0.34797707203568407,0.9830467387302566,14.4964252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,46392,0.123,5,5,1.0,0.23810985093318063,1.0,15.065748688506009,0.1858493175459315,0.14090909090909093,10,0.1
5,lucene-svd-blend,1.0,46392,0.125,5,5,1.0,0.23517814745130589,1.0,15.065748688506009,0.17708264692542425,0.12142857142857143,10,0.1
5,lucene-svd-blend,0.9,47573,0.092,5,5,1.0,0.7339567812957859,0.9661023471560113,14.25028381172028,0.07142947202051533,0.1,10,0.1
5,lucene-svd-blend,1.0,47573,0.094,5,5,1.0,0.7417803161207068,0.9661023471560113,14.25028381172028,0.0641230740078424,0.07692307692307693,13,0.07692307692307693
5,lucene-svd-blend,0.9,48821,0.17400000000000002,5,5,1.0,0.9871844750926645,0.989487265535227,12.323465818787767,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,48821,0.171,5,5,1.0,1.0028155417558977,0.989487265535227,12.323465818787767,0.0,0.0,,0.0
1,ii,,74849,0.606,5,5,1.0,0.9732593821590674,0.9864008500935296,13.385072130432615,0.07194757309697151,0.08333333333333333,12,0.08333333333333333
5,lucene-svd-blend,0.9,49129,0.176,5,5,1.0,1.4127518503028942,0.9540236775546129,10.388297706828334,0.16071366867192938,0.25,4,0.25
5,lucene-svd-blend,1.0,49129,0.182,5,5,1.0,1.4272987166919844,0.9540236775546129,10.388297706828334,0.12434506777339575,0.16666666666666666,6,0.16666666666666666
5,lucene-svd-blend,0.9,49642,0.145,5,5,1.0,1.2975952776761566,1.0,8.596268032608155,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,49642,0.138,5,5,1.0,1.2915424625213192,1.0,8.596268032608155,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,49666,0.105,5,5,1.0,0.6022567205664081,1.0,13.319607253646886,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,49666,0.11900000000000001,5,5,1.0,0.6007324957498783,1.0,13.319607253646886,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,50019,0.068,5,5,1.0,1.4253487241576464,0.9470592075618,12.5381711090793,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,50019,0.083,5,5,1.0,1.4321436122388518,0.8494883734850092,11.2464252465794,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,50283,0.063,5,5,1.0,0.9519650941238718,0.9743435247955589,14.016001884004073,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,50283,0.065,5,5,1.0,0.9422922658072218,0.9743435247955589,14.016001884004073,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,51255,0.057,5,5,1.0,0.36372120149751574,1.0,13.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,51255,0.054,5,5,1.0,0.3805149273280097,1.0,13.00028381172028,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,51460,0.049,5,5,1.0,0.5364897486032442,0.9957932567145273,15.4964252465794,0.24827960996889198,0.21428571428571427,3,0.3333333333333333
5,lucene-svd-blend,0.9,51460,0.06,5,5,1.0,0.5211483538915385,0.9957932567145273,15.4964252465794,0.18244466890360028,0.3333333333333333,3,0.3333333333333333
1,ii,,76008,0.541,5,5,1.0,0.48460315096081463,1.0,14.600410409469312,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,52004,0.154,5,5,1.0,0.583227478082579,0.9974791995977742,13.715622090756977,0.12120961934226086,0.125,8,0.125
5,lucene-svd-blend,1.0,52004,0.165,5,5,1.0,0.5902178607537119,0.9974791995977742,13.715622090756977,0.1014317047817472,0.08333333333333333,12,0.08333333333333333
5,lucene-svd-blend,0.9,52437,0.093,5,5,1.0,0.7741635109405623,0.9805851467754477,13.615495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,1.0,52437,0.096,5,5,1.0,0.7885581315420238,0.9805851467754477,13.615495493007945,0.0,0.0,,0.0
5,lucene-svd-blend,0.9,52520,0.157,5,5,1.0,0.69511344804837,0.9893618047002753,15.40015721397125,0.08680538271405724,0.07692307692307693,13,0.07692307692307693
5,lucene-svd-blend,1.0,52520,0.17200000000000001,5,5,1.0,0.7087480270192386,0.9893618047002753,15.40015721397125,0.07005904320766246,0.041666666666666664,24,0.041666666666666664
